,won,goals,shots,hits,pim,C,D,LW,RW,p_away,p_home
8993,True,4,22,10,2,1.0,4.0,3.0,2.0,0,1
8994,False,1,20,29,13,-3.0,-2.0,-1.0,1.0,1,0
8995,True,4,35,22,17,3.0,2.0,-1.0,1.0,0,1
8996,True,6,22,24,6,4.0,7.0,4.0,5.0,1,0
8997,False,3,37,26,2,-8.0,-8.0,-3.0,-2.0,0,1
8998,True,5,38,15,10,2.0,6.0,3.0,4.0,1,0
8999,False,2,19,23,12,-4.0,-6.0,-3.0,-3.0,0,1
9000,True,5,27,18,8,5.0,8.0,4.0,2.0,1,0
9001,False,2,22,17,4,-6.0,-7.0,-2.0,-6.0,0,1
9002,True,4,27,30,4,2.0,2.0,1.0,0.0,1,0
9003,False,2,37,38,4,-1.0,-2.0,-1.0,-1.0,0,1
9004,False,4,38,28,8,-1.0,-2.0,-1.0,-1.0,1,0
9005,True,4,23,16,8,0.0,2.0,1.0,2.0,0,1
9006,True,1,32,33,8,0.0,0.0,0.0,0.0,1,0
9007,False,1,28,43,8,1.0,0.0,0.0,0.0,0,1
9008,False,1,26,38,6,0.0,0.0,-1.0,1.0,1,0
9009,True,1,45,21,2,-1.0,1.0,-1.0,1.0,0,1
9010,False,5,41,13,14,0.0,-2.0,-1.0,-2.0,1,0
9011,True,6,34,20,16,2.0,2.0,1.0,0.0,0,1
9012,False,3,24,17,4,-4.0,-3.0,-3.0,2.0,1,0
9013,True,4,32,22,4,1.0,3.0,3.0,1.0,0,1
9014,False,1,26,46,8,-1.0,-2.0,-1.0,-1.0,1,0
9015,True,1,34,26,8,1.0,2.0,1.0,1.0,0,1
9016,True,4,45,16,6,2.0,2.0,1.0,0.0,1,0
9017,False,2,22,15,30,-1.0,-2.0,-4.0,1.0,0,1
9018,False,3,40,26,10,2.0,0.0,-2.0,0.0,1,0
9019,True,4,41,42,4,1.0,0.0,1.0,-1.0,0,1
9020,True,4,27,26,4,4.0,8.0,6.0,1.0,1,0
9021,False,0,32,17,8,-6.0,-7.0,-3.0,-4.0,0,1
9022,False,1,35,20,6,-2.0,-3.0,-3.0,-3.0,1,0
9023,True,4,28,26,6,3.0,4.0,2.0,1.0,0,1
9024,True,4,23,16,23,4.0,4.0,0.0,2.0,1,0
9025,False,1,34,33,6,-3.0,-4.0,-1.0,-2.0,0,1
9026,False,1,39,49,8,-3.0,-6.0,-3.0,-3.0,1,0
9027,True,4,27,36,4,4.0,6.0,0.0,4.0,0,1
9028,False,2,35,19,8,0.0,0.0,0.0,0.0,1,0
9029,True,3,25,25,6,0.0,0.0,0.0,0.0,0,1
9030,True,6,32,10,6,7.0,6.0,-1.0,3.0,1,0
9031,False,4,36,25,4,-2.0,-6.0,-5.0,-3.0,0,1
9032,False,1,33,26,4,0.0,-2.0,-2.0,-1.0,1,0
9033,True,2,16,17,8,0.0,2.0,1.0,2.0,0,1
9034,False,2,39,35,4,-2.0,-2.0,-1.0,0.0,1,0
9035,True,2,48,35,6,1.0,2.0,0.0,2.0,0,1
9036,False,1,35,26,8,-4.0,-6.0,-2.0,-3.0,1,0
9037,True,5,30,6,4,4.0,6.0,5.0,0.0,0,1
9038,True,3,20,30,10,2.0,4.0,3.0,1.0,1,0
9039,False,1,37,23,6,-6.0,-3.0,0.0,-1.0,0,1
9040,False,0,24,21,28,-5.0,-10.0,-7.0,-3.0,1,0
9041,True,6,27,12,6,6.0,10.0,5.0,4.0,0,1
9042,False,1,38,28,6,0.0,0.0,0.0,0.0,1,0
9043,True,2,38,24,8,0.0,0.0,1.0,0.0,0,1
9044,False,2,19,16,29,-3.0,-6.0,-3.0,-3.0,1,0
9045,True,7,28,22,11,4.0,6.0,2.0,3.0,0,1
9046,False,2,25,22,11,-3.0,-2.0,-1.0,2.0,1,0
9047,True,3,20,35,11,-1.0,2.0,2.0,2.0,0,1
9048,True,4,37,18,15,4.0,6.0,5.0,0.0,1,0
9049,False,0,35,20,17,-4.0,-6.0,-2.0,-3.0,0,1
9050,False,0,34,21,8,-2.0,-2.0,-1.0,0.0,1,0
9051,True,2,38,33,6,1.0,2.0,1.0,1.0,0,1
9052,True,5,36,29,16,4.0,6.0,2.0,3.0,1,0
9053,False,2,36,18,4,-4.0,-6.0,-3.0,-3.0,0,1
9054,True,4,28,17,4,0.0,0.0,0.0,0.0,1,0
9055,False,2,32,26,10,0.0,0.0,-2.0,1.0,0,1
9056,True,3,21,25,6,0.0,3.0,2.0,3.0,1,0
9057,False,2,39,11,0,-5.0,-3.0,0.0,0.0,0,1
9058,False,1,24,12,10,-2.0,-4.0,-1.0,-3.0,1,0
9059,True,3,28,23,4,4.0,4.0,2.0,0.0,0,1
9060,True,4,40,25,4,2.0,-1.0,-2.0,-1.0,1,0
9061,False,3,33,37,4,2.0,0.0,-1.0,2.0,0,1
9062,False,4,26,28,19,1.0,-2.0,-1.0,-3.0,1,0
9063,True,8,38,30,17,0.0,2.0,1.0,2.0,0,1
9064,False,4,27,24,6,-6.0,-6.0,-3.0,-1.0,1,0
9065,True,6,27,27,6,4.0,6.0,2.0,3.0,0,1
9066,False,1,21,20,8,0.0,0.0,0.0,0.0,1,0
9067,True,3,27,28,4,0.0,0.0,0.0,0.0,0,1
9068,False,3,31,36,10,0.0,-2.0,-1.0,0.0,1,0
9069,True,4,30,19,12,1.0,2.0,0.0,1.0,0,1
9070,True,3,32,24,8,4.0,7.0,1.0,2.0,1,0
9071,False,0,31,29,4,-4.0,-4.0,-2.0,-5.0,0,1
9072,False,1,19,5,4,-2.0,-3.0,-2.0,-1.0,1,0
9073,True,2,37,18,6,1.0,4.0,3.0,0.0,0,1
9074,False,1,30,20,9,-5.0,-3.0,-1.0,-2.0,1,0
9075,True,3,31,29,9,2.0,4.0,2.0,2.0,0,1
9076,True,3,29,25,16,2.0,0.0,-2.0,-1.0,1,0
9077,False,3,42,41,10,-1.0,1.0,4.0,-3.0,0,1
9078,False,0,19,17,6,-4.0,-6.0,-2.0,-3.0,1,0
9079,True,5,36,11,4,4.0,6.0,4.0,1.0,0,1
9080,False,1,44,19,11,-7.0,-6.0,0.0,-2.0,1,0
9081,True,5,23,16,11,3.0,6.0,3.0,3.0,0,1
9082,True,3,31,15,6,5.0,4.0,1.0,0.0,1,0
9083,False,2,28,28,6,2.0,-5.0,-6.0,0.0,0,1
9084,False,1,25,18,41,-1.0,-2.0,0.0,-2.0,1,0
9085,True,4,29,16,20,1.0,2.0,0.0,2.0,0,1
9086,True,3,23,18,17,2.0,2.0,0.0,1.0,1,0
9087,False,0,28,24,17,-3.0,-1.0,-1.0,-1.0,0,1
9088,False,2,35,12,6,1.0,2.0,2.0,1.0,1,0
9089,True,2,30,34,19,-1.0,-2.0,-1.0,-1.0,0,1
9090,False,0,29,16,4,-1.0,-2.0,-1.0,-1.0,1,0
9091,True,1,36,21,4,0.0,2.0,1.0,2.0,0,1
9092,False,1,33,22,6,-4.0,-4.0,-1.0,-2.0,1,0
9093,True,4,29,21,8,2.0,4.0,2.0,2.0,0,1
9094,False,3,25,20,11,-1.0,-1.0,-4.0,1.0,1,0
9095,True,3,31,31,17,2.0,2.0,-1.0,1.0,0,1
9096,True,2,34,15,19,1.0,1.0,0.0,1.0,1,0
9097,False,1,32,13,19,-1.0,-1.0,-1.0,0.0,0,1
9098,False,2,38,39,12,-4.0,-4.0,-1.0,-2.0,1,0
9099,True,4,29,50,10,4.0,4.0,1.0,2.0,0,1
9100,False,2,28,38,21,-5.0,-3.0,0.0,-2.0,1,0
9101,True,4,30,29,23,3.0,4.0,2.0,0.0,0,1
9102,True,4,36,27,6,0.0,2.0,1.0,2.0,1,0
9103,False,1,31,20,8,-3.0,-2.0,1.0,-2.0,0,1
9104,True,2,31,16,11,-2.0,-2.0,0.0,-1.0,1,0
9105,False,2,38,15,11,0.0,2.0,1.0,2.0,0,1
9106,False,3,38,25,8,-1.0,-2.0,0.0,-2.0,1,0
9107,True,3,34,25,8,1.0,2.0,1.0,1.0,0,1
9108,True,3,28,21,4,3.0,4.0,1.0,1.0,1,0
9109,False,0,32,35,6,-2.0,-4.0,-2.0,-2.0,0,1
9110,False,2,30,21,2,-2.0,-2.0,0.0,-1.0,1,0
9111,True,3,21,22,4,2.0,2.0,0.0,1.0,0,1
9112,False,6,39,17,19,2.0,5.0,3.0,3.0,1,0
9113,True,7,29,26,9,0.0,-5.0,-3.0,-4.0,0,1
9114,True,3,29,15,8,1.0,2.0,0.0,1.0,1,0
9115,False,2,31,6,12,-3.0,-2.0,-1.0,1.0,0,1
9116,False,4,32,26,10,0.0,0.0,-2.0,0.0,1,0
9117,True,5,30,35,2,-2.0,1.0,2.0,-1.0,0,1
9118,False,0,15,22,10,-4.0,-5.0,-4.0,-2.0,1,0
9119,True,3,30,10,2,1.0,6.0,4.0,3.0,0,1
9120,False,2,34,24,4,0.0,0.0,-2.0,2.0,1,0
9121,True,2,38,11,2,-1.0,0.0,1.0,0.0,0,1
9122,False,1,28,27,10,0.0,0.0,0.0,0.0,1,0
9123,True,2,20,13,10,1.0,0.0,-1.0,0.0,0,1
9124,True,4,27,11,4,5.0,4.0,0.0,1.0,1,0
9125,False,2,29,16,2,-4.0,-4.0,1.0,-3.0,0,1
9126,False,1,32,17,10,0.0,0.0,-1.0,1.0,1,0
9127,True,3,39,13,2,0.0,0.0,-1.0,1.0,0,1
9128,False,3,28,19,11,-5.0,-3.0,1.0,-4.0,1,0
9129,True,6,34,25,9,4.0,4.0,0.0,1.0,0,1
9130,False,4,25,27,6,2.0,3.0,2.0,0.0,1,0
9131,True,5,33,23,6,-2.0,-3.0,-1.0,-3.0,0,1
9132,True,2,26,21,9,1.0,2.0,2.0,0.0,1,0
9133,False,1,30,22,15,-2.0,-2.0,-1.0,0.0,0,1
9134,False,1,28,11,6,0.0,-2.0,-4.0,1.0,1,0
9135,True,2,22,12,6,2.0,2.0,0.0,1.0,0,1
9136,True,2,30,24,6,4.0,4.0,1.0,1.0,1,0
9137,False,0,30,24,4,-3.0,-3.0,-2.0,-3.0,0,1
9138,False,2,44,34,10,0.0,1.0,1.0,1.0,1,0
9139,True,3,25,28,6,0.0,-1.0,-3.0,1.0,0,1
9140,True,5,36,15,23,3.0,4.0,3.0,0.0,1,0
9141,False,2,29,16,25,-2.0,-3.0,-1.0,-5.0,0,1
9142,True,3,26,28,16,2.0,4.0,0.0,4.0,1,0
9143,False,2,22,22,6,-4.0,-4.0,0.0,-2.0,0,1
9144,False,2,23,29,4,-1.0,-8.0,-8.0,-3.0,1,0
9145,True,6,36,14,6,12.0,8.0,0.0,0.0,0,1
9146,False,1,20,36,15,2.0,1.0,0.0,-1.0,1,0
9147,True,2,36,11,21,1.0,-1.0,0.0,-2.0,0,1
9148,True,3,31,18,4,-1.0,-1.0,0.0,0.0,1,0
9149,False,2,21,20,4,1.0,1.0,-2.0,2.0,0,1
9150,False,2,31,27,6,-7.0,-8.0,-2.0,-3.0,1,0
9151,True,6,33,19,20,2.0,8.0,5.0,5.0,0,1
9152,False,2,26,18,23,-2.0,-1.0,0.0,-2.0,1,0
9153,True,4,37,27,27,1.0,2.0,1.0,0.0,0,1
9154,True,4,25,7,2,1.0,4.0,0.0,5.0,1,0
9155,False,2,40,16,2,-3.0,-3.0,-2.0,-3.0,0,1
9156,False,4,38,35,6,-6.0,-5.0,0.0,-4.0,1,0
9157,True,5,17,24,10,3.0,6.0,3.0,2.0,0,1
9158,False,3,34,21,11,-5.0,-8.0,-4.0,-2.0,1,0
9159,True,8,22,12,11,5.0,8.0,2.0,4.0,0,1
9160,False,1,26,25,22,-2.0,-2.0,0.0,-1.0,1,0
9161,True,4,21,23,20,1.0,2.0,1.0,1.0,0,1
9162,False,4,30,39,8,-5.0,-3.0,-3.0,-1.0,1,0
9163,True,4,46,24,8,2.0,4.0,0.0,3.0,0,1
9164,True,4,38,25,4,6.0,8.0,4.0,2.0,1,0
9165,False,1,37,20,6,-6.0,-7.0,-4.0,-3.0,0,1
9166,True,4,40,17,2,2.0,-1.0,1.0,-4.0,1,0
9167,False,3,28,23,8,0.0,1.0,2.0,-1.0,0,1
9168,False,2,25,14,14,2.0,2.0,0.0,1.0,1,0
9169,True,2,31,15,10,-2.0,-2.0,0.0,-1.0,0,1
9170,True,5,27,26,6,2.0,4.0,1.0,1.0,1,0
9171,False,4,37,29,6,-4.0,-2.0,-1.0,-1.0,0,1
9172,False,5,23,31,14,1.0,2.0,0.0,0.0,1,0
9173,True,6,44,16,6,-1.0,-2.0,1.0,-1.0,0,1
9174,False,3,35,12,26,-4.0,-4.0,0.0,-2.0,1,0
9175,True,4,36,19,10,4.0,4.0,3.0,-1.0,0,1
9176,False,2,40,21,6,-4.0,-2.0,1.0,0.0,1,0
9177,True,4,19,25,4,0.0,2.0,3.0,0.0,0,1
9178,False,0,25,33,2,-2.0,-2.0,0.0,-1.0,1,0
9179,True,2,25,32,2,1.0,2.0,1.0,1.0,0,1
9180,False,2,33,12,6,-4.0,-4.0,-1.0,-1.0,1,0
9181,True,3,27,16,6,5.0,4.0,2.0,-1.0,0,1
9182,False,1,25,20,4,-6.0,-6.0,-3.0,0.0,1,0
9183,True,5,33,7,4,4.0,6.0,2.0,3.0,0,1
9184,False,3,25,16,21,-2.0,-4.0,-1.0,-4.0,1,0
9185,True,6,40,15,11,1.0,5.0,-1.0,4.0,0,1
9186,False,1,28,39,4,-2.0,-2.0,0.0,-1.0,1,0
9187,True,3,26,18,4,0.0,2.0,2.0,1.0,0,1
9188,True,6,25,20,21,4.0,4.0,-1.0,4.0,1,0
9189,False,2,33,21,15,-6.0,-4.0,0.0,0.0,0,1
9190,False,1,26,30,12,-4.0,-12.0,-5.0,-4.0,1,0
9191,True,5,32,24,12,1.0,9.0,9.0,6.0,0,1
9192,False,1,22,6,12,-4.0,-4.0,-2.0,0.0,1,0
9193,True,2,33,13,12,2.0,4.0,2.0,2.0,0,1
9194,False,3,28,17,13,-4.0,-5.0,-1.0,-5.0,1,0
9195,True,6,35,22,13,5.0,6.0,1.0,2.0,0,1
9196,False,3,30,19,4,-2.0,-3.0,-2.0,-4.0,1,0
9197,True,6,29,27,6,3.0,4.0,2.0,0.0,0,1
9198,False,3,30,41,11,0.0,0.0,-1.0,0.0,1,0
9199,True,5,39,23,11,1.0,1.0,0.0,-2.0,0,1
9200,True,2,25,29,9,2.0,2.0,1.0,0.0,1,0
9201,False,1,26,27,9,-1.0,-2.0,-1.0,-1.0,0,1
9202,False,1,32,25,6,0.0,0.0,0.0,0.0,1,0
9203,True,1,28,34,4,0.0,0.0,2.0,-2.0,0,1
9204,True,3,39,29,6,0.0,0.0,0.0,1.0,1,0
9205,False,2,26,35,8,0.0,0.0,-1.0,0.0,0,1
9206,False,3,26,10,8,-1.0,-2.0,0.0,-2.0,1,0
9207,True,5,33,14,2,0.0,2.0,2.0,1.0,0,1
9208,False,3,33,24,6,-3.0,-7.0,-2.0,-3.0,1,0
9209,True,5,22,17,6,3.0,6.0,3.0,3.0,0,1
9210,True,2,27,25,16,1.0,2.0,1.0,1.0,1,0
9211,False,1,37,25,8,-2.0,-2.0,0.0,-1.0,0,1
9212,True,3,22,15,11,4.0,4.0,1.0,1.0,1,0
9213,False,0,31,19,9,-2.0,-4.0,-2.0,-2.0,0,1
9214,True,3,38,11,4,1.0,2.0,1.0,1.0,1,0
9215,False,2,28,15,10,-2.0,-2.0,-1.0,0.0,0,1
9216,True,3,30,11,10,2.0,6.0,6.0,1.0,1,0
9217,False,0,37,13,4,-3.0,-6.0,-3.0,-3.0,0,1
9218,False,2,40,14,16,-1.0,-1.0,0.0,-1.0,1,0
9219,True,3,29,15,24,1.0,1.0,2.0,-1.0,0,1
9220,True,4,31,21,2,3.0,4.0,2.0,1.0,1,0
9221,False,1,28,15,8,-8.0,-4.0,0.0,0.0,0,1
9222,False,2,23,36,2,-2.0,-4.0,-1.0,-3.0,1,0
9223,True,4,28,38,4,1.0,4.0,2.0,3.0,0,1
9224,True,1,22,14,4,1.0,2.0,1.0,1.0,1,0
9225,False,0,30,19,6,-2.0,-2.0,-1.0,0.0,0,1
9226,False,1,34,39,2,-6.0,-8.0,-5.0,-1.0,1,0
9227,True,5,32,20,2,5.0,8.0,5.0,2.0,0,1
9228,True,3,31,21,6,0.0,-1.0,-2.0,0.0,1,0
9229,False,2,28,24,4,0.0,2.0,2.0,-2.0,0,1
9230,False,1,19,12,6,-1.0,-3.0,0.0,0.0,1,0
9231,True,2,29,20,6,2.0,1.0,1.0,0.0,0,1
9232,False,2,22,23,8,-4.0,-1.0,-1.0,0.0,1,0
9233,True,4,40,43,8,0.0,2.0,4.0,-1.0,0,1
9234,True,3,36,16,8,-3.0,-4.0,-1.0,-2.0,1,0
9235,False,2,22,26,12,2.0,4.0,2.0,2.0,0,1
9236,False,1,31,22,8,-3.0,-2.0,-1.0,-1.0,1,0
9237,True,3,24,26,2,1.0,3.0,2.0,-1.0,0,1
9238,False,3,34,18,10,-3.0,0.0,-1.0,4.0,1,0
9239,True,6,30,14,4,0.0,0.0,0.0,0.0,0,1
9240,False,3,22,17,12,-2.0,-2.0,-1.0,-1.0,1,0
9241,True,5,27,14,6,0.0,2.0,2.0,1.0,0,1
9242,False,1,23,36,6,-8.0,-15.0,-8.0,-9.0,1,0
9243,True,10,34,16,4,6.0,16.0,16.0,1.0,0,1
9244,True,4,19,17,8,3.0,2.0,2.0,-2.0,1,0
9245,False,1,44,10,6,-2.0,-2.0,-1.0,-1.0,0,1
9246,False,0,27,26,4,-5.0,-10.0,-7.0,-3.0,1,0
9247,True,5,27,28,6,7.0,10.0,4.0,4.0,0,1
9248,True,2,40,18,22,4.0,4.0,1.0,1.0,1,0
9249,False,0,28,32,26,0.0,-4.0,-2.0,-4.0,0,1
9250,False,2,30,38,4,-3.0,-4.0,-2.0,-2.0,1,0
9251,True,5,30,29,8,3.0,4.0,2.0,1.0,0,1
9252,False,2,36,31,6,-2.0,-4.0,-4.0,-1.0,1,0
9253,True,5,45,22,6,1.0,4.0,2.0,3.0,0,1
9254,True,4,25,29,15,5.0,4.0,1.0,0.0,1,0
9255,False,1,39,30,13,-3.0,-4.0,-2.0,-2.0,0,1
9256,True,4,27,26,8,3.0,4.0,2.0,0.0,1,0
9257,False,2,34,18,8,1.0,-4.0,-4.0,-5.0,0,1
9258,False,2,27,16,4,1.0,1.0,0.0,0.0,1,0
9259,True,3,26,34,6,2.0,-1.0,-1.0,-2.0,0,1
9260,True,2,18,15,8,-1.0,0.0,1.0,0.0,1,0
9261,False,1,33,19,8,0.0,0.0,0.0,0.0,0,1
9262,False,1,26,22,2,-2.0,-4.0,-4.0,-1.0,1,0
9263,True,3,27,28,6,2.0,4.0,2.0,2.0,0,1
9264,False,2,29,9,9,-3.0,-3.0,-1.0,-1.0,1,0
9265,True,3,32,22,11,2.0,3.0,2.0,1.0,0,1
9266,False,3,60,15,4,0.0,-2.0,-2.0,-1.0,1,0
9267,True,5,27,21,4,0.0,2.0,4.0,0.0,0,1
9268,True,4,29,31,10,2.0,2.0,2.0,-1.0,1,0
9269,False,2,26,29,8,-2.0,-2.0,0.0,-1.0,0,1
9270,True,4,22,38,19,2.0,2.0,0.0,1.0,1,0
9271,False,2,25,37,19,-2.0,-2.0,0.0,-2.0,0,1
9272,True,4,27,25,6,6.0,4.0,1.0,0.0,1,0
9273,False,1,36,19,2,-3.0,-2.0,-4.0,-2.0,0,1
9274,False,1,16,26,14,-5.0,-6.0,-1.0,-3.0,1,0
9275,True,5,28,21,10,4.0,6.0,2.0,3.0,0,1
9276,False,2,35,26,15,-1.0,-2.0,0.0,-2.0,1,0
9277,True,4,37,23,13,2.0,2.0,0.0,1.0,0,1
9278,True,4,35,27,13,1.0,3.0,2.0,2.0,1,0
9279,False,3,31,17,11,-4.0,-3.0,-3.0,2.0,0,1
9280,True,3,33,22,11,-3.0,-1.0,0.0,2.0,1,0
9281,False,2,29,30,9,2.0,1.0,0.0,-1.0,0,1
9282,True,3,39,17,12,1.0,2.0,2.0,0.0,1,0
9283,False,3,34,17,10,-4.0,-2.0,0.0,1.0,0,1
9284,True,2,30,12,6,1.0,2.0,1.0,1.0,1,0
9285,False,2,32,16,4,-2.0,-2.0,-1.0,0.0,0,1
9286,False,1,24,28,6,-1.0,-2.0,-2.0,0.0,1,0
9287,True,2,27,35,4,3.0,2.0,1.0,-1.0,0,1
9288,False,4,36,15,14,1.0,2.0,2.0,0.0,1,0
9289,True,4,47,29,14,-5.0,-2.0,1.0,1.0,0,1
9290,True,6,40,28,11,5.0,6.0,3.0,1.0,1,0
9291,False,2,24,35,13,-3.0,-6.0,-1.0,-4.0,0,1
9292,False,1,47,14,12,-2.0,-2.0,0.0,-1.0,1,0
9293,True,1,33,25,8,1.0,2.0,2.0,0.0,0,1
9294,False,2,32,24,8,2.0,0.0,1.0,-2.0,1,0
9295,True,3,26,13,6,-1.0,0.0,0.0,1.0,0,1
9296,True,4,26,16,6,-3.0,-2.0,0.0,0.0,1,0
9297,False,3,36,30,8,1.0,2.0,0.0,2.0,0,1
9298,False,2,29,22,14,3.0,4.0,3.0,0.0,1,0
9299,True,2,29,25,15,-2.0,-4.0,-3.0,-1.0,0,1
9300,False,2,26,17,8,-1.0,-1.0,1.0,-1.0,1,0
9301,True,3,34,17,6,1.0,1.0,3.0,-2.0,0,1
9302,False,4,40,11,6,-3.0,1.0,2.0,2.0,1,0
9303,True,5,36,12,6,-2.0,-1.0,1.0,0.0,0,1
9304,True,2,20,28,6,3.0,4.0,1.0,1.0,1,0
9305,False,0,33,25,2,-2.0,-4.0,-3.0,0.0,0,1
9306,True,2,32,24,10,0.0,1.0,4.0,0.0,1,0
9307,False,2,44,23,4,0.0,-3.0,0.0,-2.0,0,1
9308,False,3,29,21,4,0.0,0.0,-1.0,1.0,1,0
9309,True,5,35,16,2,1.0,0.0,-3.0,2.0,0,1
9310,False,0,27,6,6,-2.0,-6.0,-2.0,-5.0,1,0
9311,True,4,26,8,12,4.0,6.0,3.0,2.0,0,1
9312,False,2,31,45,8,-5.0,-6.0,-2.0,-3.0,1,0
9313,True,4,34,23,8,4.0,6.0,5.0,0.0,0,1
9314,False,1,23,36,22,-3.0,-4.0,-2.0,-1.0,1,0
9315,True,5,27,22,16,2.0,4.0,2.0,2.0,0,1
9316,False,1,26,22,8,0.0,-2.0,-3.0,0.0,1,0
9317,True,4,35,19,4,1.0,2.0,1.0,1.0,0,1
9318,False,1,32,20,8,-1.0,-1.0,0.0,-1.0,1,0
9319,True,2,27,25,6,1.0,1.0,0.0,1.0,0,1
9320,False,2,39,31,2,-6.0,-8.0,-5.0,-1.0,1,0
9321,True,5,35,16,6,1.0,8.0,8.0,3.0,0,1
9322,True,3,38,29,2,0.0,1.0,1.0,1.0,1,0
9323,False,2,38,7,6,-3.0,-1.0,2.0,-1.0,0,1
9324,False,1,39,21,6,-2.0,-4.0,-1.0,-3.0,1,0
9325,True,3,31,19,10,4.0,4.0,0.0,2.0,0,1
9326,True,6,28,11,10,-3.0,0.0,1.0,2.0,1,0
9327,False,5,36,21,11,2.0,1.0,-4.0,0.0,0,1
9328,True,2,33,7,6,1.0,2.0,1.0,1.0,1,0
9329,False,1,26,14,6,-2.0,-2.0,-1.0,0.0,0,1
9330,False,2,26,25,4,-4.0,-2.0,1.0,1.0,1,0
9331,True,3,23,23,4,0.0,2.0,2.0,0.0,0,1
9332,True,1,33,15,17,-1.0,1.0,0.0,0.0,1,0
9333,False,1,22,18,19,-2.0,0.0,0.0,1.0,0,1
9334,True,5,32,14,10,6.0,10.0,5.0,4.0,1,0
9335,False,0,36,15,2,-5.0,-10.0,-5.0,-5.0,0,1
9336,False,2,36,16,13,-5.0,-8.0,-7.0,-2.0,1,0
9337,True,5,24,23,15,7.0,8.0,1.0,4.0,0,1
9338,False,1,24,58,4,-6.0,-8.0,-4.0,-3.0,1,0
9339,True,4,23,21,10,4.0,8.0,5.0,3.0,0,1
9340,False,1,34,25,4,-4.0,-6.0,-3.0,-3.0,1,0
9341,True,4,26,21,4,0.0,6.0,6.0,3.0,0,1
9342,True,3,50,10,6,2.0,4.0,2.0,2.0,1,0
9343,False,0,19,30,8,-2.0,-4.0,-3.0,-2.0,0,1
9344,True,3,20,23,4,2.0,2.0,0.0,1.0,1,0
9345,False,1,26,20,2,-2.0,-2.0,-1.0,0.0,0,1
9346,True,3,38,20,2,-2.0,-2.0,-1.0,0.0,1,0
9347,False,3,41,29,6,3.0,2.0,2.0,-2.0,0,1
9348,True,4,28,21,10,7.0,5.0,0.0,2.0,1,0
9349,False,3,29,20,4,-5.0,-6.0,-3.0,-1.0,0,1
9350,True,3,16,23,2,0.0,0.0,-1.0,1.0,1,0
9351,False,2,28,21,4,0.0,0.0,-1.0,1.0,0,1
9352,False,1,40,21,4,-6.0,-6.0,-2.0,-1.0,1,0
9353,True,4,32,12,4,4.0,6.0,2.0,3.0,0,1
9354,True,2,29,16,8,1.0,1.0,2.0,1.0,1,0
9355,False,2,42,24,10,-2.0,-2.0,-1.0,0.0,0,1
9356,False,1,38,26,17,-1.0,-1.0,0.0,-1.0,1,0
9357,True,2,36,23,15,1.0,1.0,0.0,1.0,0,1
9358,False,1,30,30,8,-2.0,-4.0,-2.0,-2.0,1,0
9359,True,3,32,27,8,2.0,4.0,2.0,2.0,0,1
9360,False,0,42,46,8,-4.0,-6.0,-4.0,0.0,1,0
9361,True,4,31,39,8,6.0,6.0,1.0,1.0,0,1
9362,False,3,28,18,14,-3.0,-1.0,0.0,1.0,1,0
9363,True,4,20,35,18,0.0,1.0,1.0,1.0,0,1
9364,False,3,24,21,15,-5.0,-6.0,0.0,-5.0,1,0
9365,True,6,39,14,10,2.0,6.0,3.0,3.0,0,1
9366,False,2,27,24,12,-2.0,-4.0,-4.0,0.0,1,0
9367,True,5,37,13,8,1.0,4.0,3.0,2.0,0,1
9368,False,1,26,17,7,-2.0,-6.0,-6.0,-1.0,1,0
9369,True,3,31,10,9,5.0,6.0,2.0,2.0,0,1
9370,False,1,38,21,16,-2.0,-3.0,-2.0,-1.0,1,0
9371,True,2,35,21,12,0.0,3.0,3.0,2.0,0,1
9372,True,3,27,22,8,2.0,2.0,0.0,1.0,1,0
9373,False,0,23,35,8,-1.0,-2.0,-1.0,-1.0,0,1
9374,True,3,34,19,12,2.0,4.0,2.0,1.0,1,0
9375,False,1,21,32,18,-1.0,-4.0,-2.0,-3.0,0,1
9376,False,1,25,20,10,0.0,0.0,-1.0,1.0,1,0
9377,True,3,23,20,8,-1.0,0.0,-1.0,2.0,0,1
9378,True,5,30,16,6,-2.0,4.0,2.0,6.0,1,0
9379,False,4,23,25,6,-1.0,-4.0,-4.0,-1.0,0,1
9380,False,4,33,31,10,-1.0,0.0,1.0,1.0,1,0
9381,True,7,39,29,8,-1.0,-1.0,0.0,1.0,0,1
9382,False,4,31,28,2,-3.0,-4.0,-5.0,1.0,1,0
9383,True,6,30,15,6,4.0,4.0,-1.0,3.0,0,1
9384,True,3,28,18,2,3.0,6.0,3.0,3.0,1,0
9385,False,0,22,19,2,-5.0,-6.0,-3.0,-2.0,0,1
9386,False,3,34,21,10,-5.0,-3.0,0.0,-4.0,1,0
9387,True,5,30,18,8,1.0,4.0,3.0,3.0,0,1
9388,False,2,17,34,19,-4.0,-4.0,-1.0,-1.0,1,0
9389,True,3,32,33,15,2.0,4.0,2.0,2.0,0,1
9390,True,3,29,6,4,2.0,4.0,2.0,2.0,1,0
9391,False,1,26,18,2,-2.0,-4.0,-4.0,-1.0,0,1
9392,False,2,30,18,8,-2.0,-2.0,0.0,-1.0,1,0
9393,True,3,24,17,8,0.0,2.0,3.0,0.0,0,1
9394,True,4,23,20,10,3.0,6.0,3.0,3.0,1,0
9395,False,0,34,24,12,-5.0,-6.0,-1.0,-3.0,0,1
